numrooms,squaremeters,numberoffloors,floor,price,district,street,builtyear,ceilinghight,isnewbuilding,seller,bathroomtype,residentialcomplex,repaired,city
3,121.1,,,116256000,бостандыкский,,2024,2.95,True,новостройка,2 с/у и более,orion 3,,Алматы
3,85.0,12.0,3.0,61000000,бостандыкский,,2019,2.74,False,специалист,2 с/у и более,акварель,евроремонт,Алматы
2,45.0,4.0,4.0,36000000,бостандыкский,,1963,2.6,False,хозяин недвижимости,совмещенный,,,Алматы
5,275.0,,,148500000,бостандыкский,,2022,3.0,True,новостройка,2 с/у и более,silver hills,,Алматы
1,42.0,12.0,12.0,24500000,наурызбайский,,2024,2.7,False,крыша агент,совмещенный,sensata city,,Алматы
2,60.0,5.0,5.0,31499000,жетысуский,,1985,,False,крыша агент,раздельный,,,Алматы
2,27.0,5.0,1.0,15000000,ауэзовский,,1988,,False,крыша агент,2 с/у и более,,,Алматы
1,32.6,,,11410000,,,2024,2.8,True,новостройка,совмещенный,jana omir,,Отеген батыр
1,40.0,9.0,2.0,27999999,алмалинский,,1989,2.8,False,крыша агент,,,,Алматы
2,65.0,13.0,9.0,38000000,жетысуский,,2023,3.0,False,крыша агент,раздельный,jetisu park,,Алматы
3,87.0,12.0,7.0,67000000,наурызбайский,,2023,2.8,False,крыша агент,2 с/у и более,sensata city,дргуой ремонт,Алматы
2,57.8,12.0,7.0,39500000,алатауский,,2018,2.7,False,крыша агент,2 с/у и более,алмалы,,Алматы
3,100.1,18.0,2.0,80000000,бостандыкский,,2022,3.0,False,крыша агент,2 с/у и более,terracotta,,Алматы
2,48.0,5.0,5.0,25000000,медеуский,,2022,2.8,False,крыша агент,,medeu city,,Алматы
2,64.0,1.0,1.0,21500000,турксибский,,1982,3.0,False,крыша агент,раздельный,,хороший ремонт,Алматы
4,183.2,,,107172000,,,2024,4.3,True,новостройка,2 с/у и более,villagio,,Туздыбастау (Калинино)
2,158.72,,,150784000,наурызбайский,,2025,3.0,True,новостройка,,ala town,,Алматы
2,65.1,,,73237500,медеуский,,2024,3.3,True,новостройка,совмещенный,meliora,,Алматы
1,41.47,18.0,12.0,28500000,бостандыкский,,2024,3.0,False,крыша агент,,кристалл,,Алматы
2,62.0,10.0,8.0,28000000,наурызбайский,,2022,2.7,False,крыша агент,совмещенный,alem city,,Алматы
2,68.0,9.0,7.0,38000000,алатауский,,2010,2.6,False,крыша агент,совмещенный,,,Алматы
3,128.8,,,130088000,медеуский,,2025,3.3,True,новостройка,2 с/у и более,vendome,,Алматы
4,138.49,,,187400000,медеуский,,2023,3.0,True,новостройка,2 с/у и более,koktobe city,,Алматы
3,88.5,10.0,4.0,44000000,турксибский,,2021,2.7,False,крыша агент,2 с/у и более,теремки,,Алматы
3,58.0,4.0,2.0,33500000,ауэзовский,,1962,2.7,False,крыша агент,совмещенный,,дргуой ремонт,Алматы
2,63.6,,,25387700,,,2023,2.7,True,новостройка,совмещенный,gate city,,Коянкус
2,51.41,,,31103050,турксибский,,2025,3.0,True,новостройка,совмещенный,dream city. family,,Алматы
2,69.6,,,93400000,медеуский,,2023,3.0,True,новостройка,2 с/у и более,koktobe city,,Алматы
2,52.0,10.0,10.0,24000000,наурызбайский,,2022,2.8,False,крыша агент,совмещенный,,дргуой ремонт,Алматы
1,50.5,5.0,2.0,28900000,турксибский,,2023,2.85,False,крыша агент,совмещенный,buta legacy,,Алматы
1,38.0,9.0,4.0,28000000,жетысуский,,2021,3.0,False,крыша агент,совмещенный,,,Алматы
1,33.18,3.0,2.0,27500000,бостандыкский,,2023,3.2,False,крыша агент,,saxon yard,дргуой ремонт,Алматы
3,91.0,,,75530000,бостандыкский,,2024,3.0,True,новостройка,2 с/у и более,aqtolqyn grand,предчистовая отделка,Алматы
1,33.0,10.0,4.0,20000000,ауэзовский,,2022,2.8,False,специалист,совмещенный,city plus,,Алматы
1,45.6,12.0,2.0,18700000,,,2024,2.85,False,новостройка,,qargaly city,дргуой ремонт,Алматы
1,30.0,15.0,8.0,33000000,алмалинский,,2022,2.7,False,крыша агент,,auezov city,,Алматы
1,36.0,6.0,1.0,20500000,алатауский,,2021,2.8,False,крыша агент,совмещенный,ырысты,,Алматы
2,42.5,13.0,2.0,35000000,алмалинский,,2020,2.7,False,крыша агент,совмещенный,12 месяцев,,Алматы
1,35.0,9.0,1.0,22000000,наурызбайский,,2023,2.69,False,крыша агент,совмещенный,nurly dala,черновая отделка,Алматы
1,45.6,12.0,3.0,23500000,алатауский,,2022,2.75,False,крыша агент,,alatau city,черновая отделка,Алматы
2,203.17,,,180821300,наурызбайский,,2025,3.0,True,новостройка,,ala town,,Алматы
8,289.62,,,318582000,медеуский,,2024,3.0,True,новостройка,2 с/у и более,alma tau residence,,Алматы
1,47.0,9.0,7.0,23800000,алатауский,,2012,3.0,False,специалист,совмещенный,аккент,,Алматы
1,42.0,9.0,3.0,34000000,бостандыкский,,1993,2.8,False,крыша агент,совмещенный,,,Алматы
3,63.0,14.0,13.0,41500000,алмалинский,,2021,2.8,False,крыша агент,совмещенный,12 месяцев,свежий ремонт,Алматы
3,89.0,9.0,9.0,36000000,алатауский,,2010,2.8,False,крыша агент,раздельный,,,Алматы
1,41.65,,,37901500,алмалинский,,2024,3.0,True,новостройка,совмещенный,palladium,,Алматы
2,46.4,,,37120000,бостандыкский,,2025,3.0,True,новостройка,совмещенный,elif garden,,Алматы
1,40.0,12.0,4.0,42000000,медеуский,,2020,2.8,False,крыша агент,,молодежный на тулебаева,,Алматы
1,46.64,13.0,13.0,25700000,ауэзовский,,2024,3.0,False,крыша агент,,new life,черновая отделка,Алматы
2,69.0,8.0,3.0,27500000,алатауский,,2023,3.0,False,крыша агент,,dostyk,,Алматы
3,81.0,12.0,9.0,36000000,алмалинский,,2024,3.0,False,крыша агент,,adele,черновая отделка,Алматы
2,58.0,9.0,8.0,37000000,наурызбайский,,2023,2.69,False,хозяин недвижимости,раздельный,nurly dala,,Алматы
3,70.0,9.0,9.0,41000000,алмалинский,,1982,2.7,False,хозяин недвижимости,раздельный,,,Алматы
3,105.0,4.0,3.0,99000000,наурызбайский,,2020,3.0,False,крыша агент,2 с/у и более,nef uptown,,Алматы
2,56.0,9.0,7.0,35999999,ауэзовский,,1989,2.8,False,крыша агент,раздельный,,дргуой ремонт,Алматы
1,30.2,9.0,3.0,18500000,наурызбайский,,2023,2.7,False,крыша агент,,alem city,черновая отделка,Алматы
4,140.7,4.0,4.0,99000000,наурызбайский,,2022,3.1,False,крыша агент,2 с/у и более,nef uptown,,Алматы
1,39.2,9.0,1.0,21000000,наурызбайский,,2021,2.6,False,крыша агент,совмещенный,nurly dala,,Алматы
3,81.0,9.0,3.0,53000000,ауэзовский,,2008,3.0,False,хозяин недвижимости,раздельный,,,Алматы
2,76.0,18.0,2.0,50000000,,,2008,3.0,False,специалист,,куат на сатпаева - гагарина,,Алматы
3,102.0,3.0,2.0,205000000,медеуский,,2024,3.3,False,крыша агент,,autograph,,Алматы
1,46.4,3.0,3.0,22800000,наурызбайский,,2024,2.7,False,крыша агент,,qadam,,Алматы
2,76.0,12.0,11.0,34000000,ауэзовский,,2022,2.7,False,крыша агент,2 с/у и более,shahar,предчистовая отделка,Алматы
2,70.0,10.0,5.0,44500000,турксибский,,2021,2.7,False,крыша агент,раздельный,теремки,после ремонта,Алматы
3,107.0,17.0,6.0,106000000,бостандыкский,,2015,2.8,False,крыша агент,2 с/у и более,арай,,Алматы
3,72.0,12.0,9.0,60000000,алмалинский,,2020,3.0,False,хозяин недвижимости,,varlamova,дизайнерский ремонт,Алматы
4,95.0,16.0,12.0,68000000,медеуский,,2020,3.0,False,хозяин недвижимости,2 с/у и более,ush qońyr,,Алматы
2,64.0,5.0,4.0,53500000,алмалинский,,1973,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
1,41.0,7.0,3.0,23000000,турксибский,,2022,2.75,False,крыша агент,совмещенный,tamarix,,Алматы
3,76.0,6.0,5.0,40000000,наурызбайский,,2019,2.7,False,крыша агент,совмещенный,alma city,,Алматы
1,40.0,5.0,5.0,23000000,алатауский,,2016,2.8,False,крыша агент,совмещенный,,,Алматы
2,45.0,4.0,4.0,36000000,медеуский,,1970,2.5,False,крыша агент,совмещенный,,,Алматы
2,43.0,4.0,4.0,22500000,ауэзовский,,1967,2.5,False,специалист,совмещенный,,,Алматы
4,106.17,,,44591400,турксибский,,2025,2.7,True,новостройка,2 с/у и более,dream city. eco,,Алматы
2,40.0,13.0,13.0,27000000,жетысуский,,2023,3.0,False,хозяин недвижимости,,jetisu park,дизайнерский ремонт,Алматы
2,44.7,5.0,5.0,44000000,алмалинский,,1976,2.7,False,крыша агент,совмещенный,,дргуой ремонт,Алматы
2,38.0,2.0,2.0,12500000,жетысуский,,1960,3.0,False,крыша агент,совмещенный,,,Алматы
1,34.5,3.0,1.0,15900000,турксибский,,2022,2.5,False,крыша агент,совмещенный,,,Алматы
3,57.9,4.0,3.0,40500000,ауэзовский,,1963,2.7,False,крыша агент,совмещенный,,,Алматы
3,83.0,,,50215000,жетысуский,,2025,3.0,True,новостройка,2 с/у и более,rams saiahat,,Алматы
2,64.0,20.0,3.0,56000000,бостандыкский,,2023,2.8,False,крыша агент,совмещенный,terracotta,,Алматы
1,11.0,4.0,3.0,7200000,ауэзовский,,1987,2.8,False,крыша агент,раздельный,,требует ремонта,Алматы
1,42.0,5.0,5.0,29000000,бостандыкский,,1975,2.8,False,крыша агент,совмещенный,,,Алматы
2,46.0,4.0,4.0,29900000,алмалинский,,1970,,False,крыша агент,раздельный,,,Алматы
2,56.0,4.0,2.0,55000000,наурызбайский,,2023,3.0,False,крыша агент,,nef uptown,,Алматы
2,52.8,6.0,6.0,28000000,турксибский,,2009,2.8,False,крыша агент,раздельный,,,Алматы
1,39.1,,,43010000,алмалинский,,2025,3.0,True,новостройка,совмещенный,legenda,,Алматы
4,123.0,,,109209000,алмалинский,,2025,3.0,True,новостройка,2 с/у и более,legenda,,Алматы
2,52.0,5.0,5.0,35000000,бостандыкский,,1987,,False,новостройка,совмещенный,,,Алматы
3,116.0,18.0,17.0,69000000,алмалинский,,2012,2.8,False,новостройка,2 с/у и более,алтын булак,,Алматы
