numrooms,squaremeters,numberoffloors,floor,price,district,street,builtyear,ceilinghight,isnewbuilding,seller,bathroomtype,residentialcomplex,repaired,city
3,88.12,14.0,11.0,34400000,,,2025,3.0,False,хозяин недвижимости,,dauletti qalashyq,,Астана
1,28.1,16.0,9.0,8711000,,,2023,2.75,False,хозяин недвижимости,,khan residence,,Астана
1,35.8,10.0,6.0,16700000,нуринский,,2023,3.0,False,хозяин недвижимости,совмещенный,sunland,дргуой ремонт,Астана
2,54.2,10.0,5.0,25000000,нуринский,,2023,3.0,False,хозяин недвижимости,совмещенный,sunland,дргуой ремонт,Астана
4,132.1,23.0,14.0,55000000,алматинский,,2014,3.0,False,хозяин недвижимости,2 с/у и более,жануя,,Астана
1,28.2,3.0,2.0,8000000,есильский,,2021,3.0,False,хозяин недвижимости,совмещенный,уркер (кг),черновая отделка,Астана
1,23.0,5.0,4.0,11700000,алматинский,,2011,2.5,False,хозяин недвижимости,,солнечный город,,Астана
1,30.0,9.0,2.0,15000000,есильский,,2024,2.7,False,хозяин недвижимости,совмещенный,,после ремонта,Астана
1,45.3,14.0,2.0,14300000,сарыаркинский,,2008,2.8,False,хозяин недвижимости,совмещенный,махаббат-2,,Астана
1,41.08,12.0,3.0,20000000,есильский,,2023,3.0,False,хозяин недвижимости,совмещенный,zaman,,Астана
2,50.0,9.0,8.0,35000000,есильский,,2017,3.0,False,хозяин недвижимости,совмещенный,promenade expo,,Астана
2,50.0,9.0,8.0,35000000,есильский,,2017,3.0,False,хозяин недвижимости,совмещенный,promenade expo,,Астана
1,37.5,9.0,3.0,19000000,нуринский,,2024,3.0,False,хозяин недвижимости,совмещенный,кок жайлау,черновая отделка,Астана
3,100.8,7.0,6.0,50000000,есильский,,2012,3.0,False,хозяин недвижимости,2 с/у и более,академия на кургалжинском шоссе,,Астана
1,28.0,10.0,10.0,14800000,есильский,,2017,2.8,False,хозяин недвижимости,совмещенный,,,Астана
2,62.53,8.0,3.0,27500000,алматинский,,2024,3.0,False,хозяин недвижимости,совмещенный,kerim,дргуой ремонт,Астана
1,41.0,12.0,1.0,19500000,сарыаркинский,,2024,3.0,False,хозяин недвижимости,раздельный,sharyn 2,,Астана
1,40.6,25.0,22.0,16500000,байконурский,,2010,3.4,False,хозяин недвижимости,совмещенный,,,Астана
2,100.0,6.0,5.0,75000000,есильский,,2015,5.0,False,хозяин недвижимости,2 с/у и более,оркен де люкс,дргуой ремонт,Астана
2,67.0,24.0,6.0,27900000,байконурский,,2019,2.7,False,хозяин недвижимости,,,хороший ремонт,Астана
2,67.0,9.0,2.0,36000000,есильский,,2015,2.75,False,хозяин недвижимости,совмещенный,есиль (бокейхана,,Астана
2,100.0,9.0,3.0,35000000,сарыаркинский,,2015,2.7,False,хозяин недвижимости,,акерке,,Астана
2,52.0,12.0,9.0,25000000,есильский,,2024,3.0,False,хозяин недвижимости,совмещенный,vienna,черновая отделка,Астана
2,64.8,16.0,11.0,38000000,есильский,,2023,3.0,False,хозяин недвижимости,совмещенный,capital park.flowers,,Астана
1,37.0,9.0,2.0,19500000,нуринский,,2023,3.0,False,хозяин недвижимости,,aibar,свежий ремонт,Астана
1,37.0,9.0,5.0,11200000,есильский,,2023,3.0,False,хозяин недвижимости,совмещенный,sancy,черновая отделка,Астана
3,63.0,5.0,3.0,22500000,алматинский,,1989,,False,хозяин недвижимости,раздельный,,,Астана
3,130.0,12.0,12.0,65000000,есильский,,2006,3.0,False,хозяин недвижимости,2 с/у и более,нурсая,,Астана
4,110.0,8.0,6.0,76400000,,,2019,3.3,False,хозяин недвижимости,раздельный,queens,дргуой ремонт,Астана
3,134.0,22.0,4.0,72000000,есильский,,2010,3.1,False,хозяин недвижимости,2 с/у и более,на водно-зеленом бульваре,,Астана
3,76.2,12.0,7.0,30800000,сарыаркинский,,2007,2.7,False,хозяин недвижимости,совмещенный,кенесары,,Астана
3,76.0,6.0,3.0,38000000,байконурский,,2002,2.7,False,хозяин недвижимости,раздельный,,,Астана
3,97.0,9.0,7.0,39500000,сарыаркинский,,2005,2.8,False,хозяин недвижимости,совмещенный,,хороший ремонт,Астана
3,101.3,9.0,7.0,55500000,есильский,,2023,3.0,False,хозяин недвижимости,,asylym park 2,черновая отделка,Астана
3,103.0,8.0,8.0,54000000,есильский,,2023,3.0,False,хозяин недвижимости,,asylym,черновая отделка,Астана
4,182.2,9.0,5.0,97500000,есильский,,2024,3.0,False,хозяин недвижимости,,asylym park 1,черновая отделка,Астана
2,57.1,12.0,6.0,25500000,нуринский,,2014,2.7,False,хозяин недвижимости,раздельный,кулагер,,Астана
2,41.2,18.0,8.0,29500000,нуринский,,2024,3.0,False,хозяин недвижимости,,,качественный ремонт,Астана
2,80.0,9.0,5.0,30000000,алматинский,,2003,2.75,False,хозяин недвижимости,2 с/у и более,,,Астана
3,78.0,18.0,14.0,25000000,алматинский,,2014,2.7,False,специалист,,магистральный-2,,Астана
3,110.0,12.0,10.0,38000000,сарыаркинский,,2009,2.7,False,специалист,2 с/у и более,сайран,,Астана
2,63.38,9.0,5.0,42169999,есильский,,2023,3.0,False,хозяин недвижимости,совмещенный,besterek,,Астана
2,62.2,12.0,10.0,20500000,сарыаркинский,,2023,2.7,False,хозяин недвижимости,,rio de janeiro,черновая отделка,Астана
3,58.6,5.0,3.0,18000000,сарыаркинский,,1971,2.6,False,хозяин недвижимости,совмещенный,,,Астана
3,89.0,9.0,7.0,68000000,нуринский,,2021,3.0,False,хозяин недвижимости,,college,,Астана
2,69.0,12.0,5.0,28000000,нуринский,,2023,2.8,False,хозяин недвижимости,раздельный,жагалау-4,,Астана
2,81.0,13.0,12.0,31000000,алматинский,,2022,2.8,False,хозяин недвижимости,раздельный,,дргуой ремонт,Астана
3,72.0,8.0,2.0,48000000,есильский,,2020,3.0,False,хозяин недвижимости,раздельный,expo new life-2,,Астана
3,71.0,4.0,3.0,31500000,есильский,,2016,,False,хозяин недвижимости,2 с/у и более,family town,,Астана
2,42.6,5.0,5.0,17500000,алматинский,,1990,2.7,False,хозяин недвижимости,раздельный,,,Астана
1,24.0,5.0,3.0,10700000,алматинский,,2020,3.0,False,хозяин недвижимости,совмещенный,,,Астана
3,110.0,14.0,13.0,55000000,алматинский,,2007,2.7,False,хозяин недвижимости,2 с/у и более,тараз,,Астана
3,95.1,9.0,6.0,38500000,нуринский,,2020,2.7,False,хозяин недвижимости,раздельный,,,Астана
1,39.0,9.0,2.0,16000000,есильский,,2018,2.7,False,хозяин недвижимости,совмещенный,экодом,,Астана
2,70.0,9.0,4.0,42000000,нуринский,,2018,3.0,False,хозяин недвижимости,,bi city seoul,,Астана
3,115.0,9.0,5.0,50000000,есильский,,2007,2.7,False,хозяин недвижимости,раздельный,визит,,Астана
1,41.7,12.0,9.0,25400000,есильский,,2024,3.0,False,хозяин недвижимости,,zhana alem,качественный ремонт,Астана
2,86.8,7.0,1.0,88000000,есильский,,2018,3.3,False,хозяин недвижимости,,итальянский квартал,,Астана
1,50.7,6.0,4.0,18000000,есильский,,2022,2.7,False,хозяин недвижимости,совмещенный,gold land,черновая отделка,Астана
3,68.9,10.0,10.0,19000000,сарыаркинский,,2010,2.7,False,хозяин недвижимости,совмещенный,аль-арка,,Астана
1,30.0,6.0,3.0,9200000,нуринский,,2024,2.8,False,хозяин недвижимости,совмещенный,aq-jol,дргуой ремонт,Астана
2,62.0,9.0,5.0,52500000,есильский,,2024,3.0,False,хозяин недвижимости,совмещенный,asylym park 1,черновая отделка,Астана
